old_id,new_id,status,old_name,new_name,brand_old_id,brand_new_id,category
814,814,EXISTING,LENTE VS HAYTEK1.67 FF FOTO AR,LENTE VS HAYTEK1.67 FF FOTO AR,88,88,LENS
815,1245,CREATED,LENTE PR VISIONMAX SELF1.74 INC,LENTE PR VISIONMAX SELF1.74 INC,125,344,LENS
816,1246,CREATED,LENTE VS HAYTEK1.67 AR VERDE,LENTE VS HAYTEK1.67 AR VERDE,88,88,LENS
817,817,EXISTING,LENTE PR HAYTEK SMART 1.56 AR VERDE,LENTE PR HAYTEK SMART 1.56 AR VERDE,88,88,LENS
818,818,EXISTING,LENTE PR ORGALINE FOTO AR,LENTE PR ORGALINE FOTO AR,136,136,LENS
820,916,EXISTING,LENTE BIFOCAL BIOVIS FOTO,LENTE BIFOCAL BIOVIS FOTO,160,161,LENS
821,1247,CREATED,LENTE PR MAXXEE INC,LENTE PR MAXXEE INC,51,51,LENS
822,1248,CREATED,LENTE PR VISIONMAX SELF1.59 TRANSITIONS 8 AR GREEN VD,LENTE PR VISIONMAX SELF1.59 TRANSITIONS 8 AR GREEN VD,125,344,LENS
823,1249,CREATED,LENTE PR VISIONMAX SELF1.5 TRANSITIONS 8,LENTE PR VISIONMAX SELF1.5 TRANSITIONS 8,125,344,LENS
824,1250,CREATED,LENTE PR VISIONMAX SELF1.5 SAFE BUE AR BLUE,LENTE PR VISIONMAX SELF1.5 SAFE BUE AR BLUE,125,344,LENS
825,1251,CREATED,LENTE PR DAYNAMIC1.5 SENSITY II,LENTE PR DAYNAMIC1.5 SENSITY II,51,51,LENS
826,826,EXISTING,LENTE PR HAYTEK LIGHT 1.56 FILTRO AR AZUL,LENTE PR HAYTEK LIGHT 1.56 FILTRO AR AZUL,88,88,LENS
827,827,EXISTING,LENTE PR HAYTEK TOP 1.59 AR AZUL,LENTE PR HAYTEK TOP 1.59 AR AZUL,88,88,LENS
828,828,EXISTING,LENTE VS HAYTEK 1.61 FF AR AZUL,LENTE VS HAYTEK 1.61 FF AR AZUL,88,88,LENS
829,1252,CREATED,LENTE PR 1.50 FOTO,LENTE PR 1.50 FOTO,147,348,LENS
830,1253,CREATED,LENTE PR HAYTEK LIGHT 1.56 FOTO,LENTE PR HAYTEK LIGHT 1.56 FOTO,88,88,LENS
832,1254,CREATED,LENTE PR ESPACE INC,LENTE PR ESPACE INC,161,351,LENS
833,833,EXISTING,LENTE VS HAYTEK FOTO AR,LENTE VS HAYTEK FOTO AR,136,136,LENS
834,1255,CREATED,LENTE PR VISIONMAX SELF 1.67 INC,LENTE PR VISIONMAX SELF 1.67 INC,125,344,LENS
835,1256,CREATED,LENTE PR STOK LUX FOTO,LENTE PR STOK LUX FOTO,122,343,LENS
836,1257,CREATED,LENTE PR STOK LUX INC,LENTE PR STOK LUX INC,122,343,LENS
837,837,EXISTING,LENTE PR HAYTEK SMART SOLAR CNZ 80%,LENTE PR HAYTEK SMART SOLAR CNZ 80%,88,88,FRAME
838,838,EXISTING,LENTE PR BALANSIS AR NR/BC,LENTE PR BALANSIS AR NR/BC,51,51,LENS
839,1258,CREATED,LENTE VS HAYTEK 1.56 FOTO FILTRO AR AZUL,LENTE VS HAYTEK 1.56 FOTO FILTRO AR AZUL,136,136,LENS
840,1259,CREATED,LENTE PR HOYA AMPLUS 1.50 NR/BC,LENTE PR HOYA AMPLUS 1.50 NR/BC,51,51,LENS
841,841,EXISTING,OCULOS SOLAR TECNOL,OCULOS SOLAR TECNOL,14,14,FRAME
842,1260,CREATED,LENTE PR AMPLUS SENSITY AR NR/BC,LENTE PR AMPLUS SENSITY AR NR/BC,51,51,LENS
843,1261,CREATED,LENTE PR GOLD FOTO AR,LENTE PR GOLD FOTO AR,152,349,LENS
844,1262,CREATED,LENTE VS 1.56 FILTO AR AZUL,LENTE VS 1.56 FILTO AR AZUL,152,349,LENS
845,845,EXISTING,LENTE PR HAYTEK TOP 1.67 FILTRO AR AZUL,LENTE PR HAYTEK TOP 1.67 FILTRO AR AZUL,88,88,LENS
846,1263,CREATED,LENTE VS GOLD 1.56 FOTO FILTRO AR AZUL,LENTE VS GOLD 1.56 FOTO FILTRO AR AZUL,152,349,LENS
848,1264,CREATED,LENTE BIFOCAL ULTEX FOTO,LENTE BIFOCAL ULTEX FOTO,162,352,LENS
849,849,EXISTING,LENTE PR HAYTEK TOP 1.59 FOTO AR VD,LENTE PR HAYTEK TOP 1.59 FOTO AR VD,88,88,LENS
850,1265,CREATED,LENTE VS1.67 HOYA INC,LENTE VS1.67 HOYA INC,51,51,LENS
851,851,EXISTING,LENTE VS HAYTEK 1.56 FF AR VERDE,LENTE VS HAYTEK 1.56 FF AR VERDE,88,88,LENS
852,1266,CREATED,LENTE PR ARGOS AR NORISK,LENTE PR ARGOS AR NORISK,51,51,LENS
853,853,EXISTING,LENTE PR HAYTEK SMART 1.67 FILTRO AR ZUL,LENTE PR HAYTEK SMART 1.67 FILTRO AR ZUL,88,88,LENS
854,854,EXISTING,LENTE PR HAYTEK LIGHT 1.56 FF INC,LENTE PR HAYTEK LIGHT 1.56 FF INC,88,88,LENS
856,1267,CREATED,LENTE VS HAYTEK 1.56 FILTRO AR AZUL,LENTE VS HAYTEK 1.56 FILTRO AR AZUL,163,353,LENS
857,1268,CREATED,LENTE ARGOS 1.53 AR NR/BC,LENTE ARGOS 1.53 AR NR/BC,51,51,LENS
858,1269,CREATED,LENTE PR VISIONMAX SELF 1.74 AR DURAMAX,LENTE PR VISIONMAX SELF 1.74 AR DURAMAX,125,344,LENS
859,1270,CREATED,LENTE PR DAYNAMIC SENSITY AR NORISK,LENTE PR DAYNAMIC SENSITY AR NORISK,51,51,LENS
860,860,EXISTING,LENTE PR HAYTEK SMART 1.56 FOTO FILTRO AR VERDE,LENTE PR HAYTEK SMART 1.56 FOTO FILTRO AR VERDE,88,88,LENS
861,1271,CREATED,LENTE PR VISIONMAX SELF 1.59 AR DURAMAX,LENTE PR VISIONMAX SELF 1.59 AR DURAMAX,125,344,LENS
863,863,EXISTING,ARMAÇÃO DEBORAH SECCO FP,ARMAÇÃO DEBORAH SECCO FP,164,164,FRAME
864,864,EXISTING,OCULOS DEBORAH SECCO FP,OCULOS DEBORAH SECCO FP,164,164,FRAME
865,1272,CREATED,LENTE VS1.50 HOYA SENSITY AR LL/UV CTL,LENTE VS1.50 HOYA SENSITY AR LL/UV CTL,51,51,LENS
866,1273,CREATED,LENTE VS 1.67 HOYA AR LL/BC,LENTE VS 1.67 HOYA AR LL/BC,51,51,LENS
867,1274,CREATED,LENTE PR ESPACE ACLIMATES,LENTE PR ESPACE ACLIMATES,161,351,LENS
868,1275,CREATED,LENTE VS GOLD 1.59 POLY FOTO AR VERDE,LENTE VS GOLD 1.59 POLY FOTO AR VERDE,152,349,LENS
869,1276,CREATED,LENTE VS1.53 HOYA SYNC III 9 AR NR/BC,LENTE VS1.53 HOYA SYNC III 9 AR NR/BC,51,51,LENS
870,1277,CREATED,LENTE PR SMART INCOLOR,LENTE PR SMART INCOLOR,161,351,LENS
871,1278,CREATED,LENTE PR SMART FOTO,LENTE PR SMART FOTO,161,351,LENS
872,1279,CREATED,LENTE PR DAYNAMIC1.60 AR NR/BC,LENTE PR DAYNAMIC1.60 AR NR/BC,51,51,LENS
873,1280,CREATED,LENTE PR DAYNAMIC1.60 SOLAR,LENTE PR DAYNAMIC1.60 SOLAR,51,51,FRAME
874,1281,CREATED,LENTE VS1.56 INOVATION FOTO AR,LENTE VS1.56 INOVATION FOTO AR,136,136,LENS
875,1282,CREATED,LENTE PR HAYTEK CONV AR VERDE,LENTE PR HAYTEK CONV AR VERDE,136,136,LENS
876,876,EXISTING,LENTE PR HAYTEK LIGHT 1.61 SOLAR,LENTE PR HAYTEK LIGHT 1.61 SOLAR,88,88,FRAME
877,877,EXISTING,LENTE VS 1.56 FOTO FILTRO AR AZUL,LENTE VS 1.56 FOTO FILTRO AR AZUL,106,106,LENS
878,1283,CREATED,LENTE MIYOSMART CHAMELEON AR,LENTE MIYOSMART CHAMELEON AR,51,51,LENS
879,1284,CREATED,LENTE PR MAXXEE AR VERDE,LENTE PR MAXXEE AR VERDE,51,51,LENS
880,1285,CREATED,LENTE PR MAXXEE 1.56 FOTO AR VD,LENTE PR MAXXEE 1.56 FOTO AR VD,51,51,LENS
881,1286,CREATED,LENTE PR MAXXEE 1.56 FOTO,LENTE PR MAXXEE 1.56 FOTO,51,51,LENS
882,882,EXISTING,OCULOS SOLAR TOP CLUB,OCULOS SOLAR TOP CLUB,158,158,FRAME
883,1287,CREATED,LENTE PR MAXXEE AR BLUE,LENTE PR MAXXEE AR BLUE,51,51,LENS
884,1288,CREATED,LENTE PR MAXXEE 1.56 FOTO AR BLUE,LENTE PR MAXXEE 1.56 FOTO AR BLUE,51,51,LENS
885,1289,CREATED,LENTE MIYOSMART AR,LENTE MIYOSMART AR,51,51,LENS
886,1290,CREATED,LENTE VS1.56 FILTRO AR AZUL,LENTE VS1.56 FILTRO AR AZUL,106,106,LENS
887,1291,CREATED,LENTE PR HAYTEK LIGHT1.56 AR VERDE PREMIUM,LENTE PR HAYTEK LIGHT1.56 AR VERDE PREMIUM,88,88,LENS
888,1292,CREATED,LENTE PR HAYTEK SMART FILTRO AR AZULPREMIUM,LENTE PR HAYTEK SMART FILTRO AR AZULPREMIUM,88,88,LENS
889,1293,CREATED,LENTE PR NEX VISION FOTO FILTRO AR AZUL,LENTE PR NEX VISION FOTO FILTRO AR AZUL,122,343,LENS
