carId,carAtendimento,carParcelas,carValorParcela,carVencimento,carNumeroParcela,carParcelaStatus,carDataPagamento
419,10139,7,R$ 145.00,05-Feb-17,3,Pago com sucesso,01-Feb-17
420,10139,7,R$ 145.00,05-Mar-17,4,Pago com sucesso,22-Feb-17
421,10139,7,R$ 145.00,05-Apr-17,5,Pago com sucesso,04-Apr-17
422,10139,7,R$ 145.00,05-May-17,6,Pago com sucesso,03-May-17
423,10139,7,R$ 145.00,05-Jun-17,7,Pago com sucesso,01-Jun-17
424,10140,2,R$ 137.50,12-Jan-13,1,Aberta,
425,10140,2,R$ 137.50,12-Feb-13,2,Aberta,
426,10141,2,R$ 140.00,14-Dec-16,1,Pago com sucesso,14-Dec-16
427,10141,2,R$ 140.00,14-Jan-17,2,Pago com atraso,17-Jan-17
428,10142,5,R$ 150.00,24-Dec-16,1,Pago com atraso,27-Dec-16
429,10142,5,R$ 150.00,24-Jan-17,2,Pago com atraso,03-Feb-17
430,10142,5,R$ 150.00,24-Feb-17,3,Pago com atraso,09-Mar-17
431,10142,5,R$ 150.00,24-Mar-17,4,Pago com atraso,10-Jul-17
432,10142,5,R$ 150.00,24-Apr-17,5,Pago com atraso,10-Jul-17
433,10143,3,R$ 150.00,04-Mar-16,1,Pago com atraso,10-May-19
434,10143,3,R$ 150.00,04-Apr-16,2,Pago com atraso,10-May-19
435,10143,3,R$ 150.00,04-May-16,3,Pago com atraso,10-May-19
436,10144,5,R$ 100.00,20-Sep-16,1,Pago com sucesso,27-Aug-16
437,10144,5,R$ 100.00,20-Oct-16,2,Pago com atraso,03-Nov-16
438,10144,5,R$ 100.00,20-Nov-16,3,Pago com atraso,29-Dec-16
439,10144,5,R$ 100.00,20-Dec-16,4,Pago com atraso,14-Sep-17
440,10144,5,R$ 100.00,20-Jan-17,5,Pago com atraso,16-Oct-18
441,10145,5,R$ 100.00,10-May-12,1,Pago com atraso,08-Jun-12
442,10145,5,R$ 100.00,10-Jun-12,2,Pago com atraso,03-Aug-12
443,10145,5,R$ 100.00,10-Jul-12,3,Pago com atraso,05-Sep-13
444,10145,5,R$ 100.00,10-Aug-12,4,Aberta,
445,10145,5,R$ 100.00,10-Sep-12,5,Aberta,
446,10146,6,R$ 150.00,10-Jan-17,1,Pago com atraso,13-Jan-17
447,10146,6,R$ 150.00,10-Feb-17,2,Pago com atraso,09-Mar-17
448,10146,6,R$ 150.00,10-Mar-17,3,Pago com atraso,07-Apr-17
449,10146,6,R$ 150.00,10-Apr-17,4,Pago com atraso,08-May-17
450,10146,6,R$ 150.00,10-May-17,5,Pago com atraso,07-Jun-17
451,10146,6,R$ 150.00,10-Jun-17,6,Pago com atraso,07-Jul-17
452,10147,3,R$ 150.00,30-Sep-16,1,Pago com sucesso,13-Oct-13
453,10147,3,R$ 150.00,30-Oct-16,2,Pago com sucesso,13-Oct-16
454,10147,3,R$ 150.00,30-Nov-16,3,Pago com sucesso,13-Oct-16
455,10148,1,R$ 340.00,06-May-10,1,Aberta,
456,10149,6,R$ 110.00,07-Sep-12,1,Pago com atraso,14-Sep-12
457,10149,6,R$ 110.00,07-Oct-12,2,Pago com atraso,10-Oct-12
458,10149,6,R$ 110.00,07-Nov-12,3,Aberta,
459,10149,6,R$ 110.00,07-Dec-12,4,Aberta,
460,10149,6,R$ 110.00,07-Jan-13,5,Aberta,
461,10149,6,R$ 110.00,07-Feb-13,6,Aberta,
462,10150,6,R$ 200.00,30-Jan-14,1,Aberta,
463,10150,6,R$ 200.00,28-Feb-14,2,Aberta,
464,10150,6,R$ 200.00,28-Mar-14,3,Aberta,
465,10150,6,R$ 200.00,28-Apr-14,4,Aberta,
466,10150,6,R$ 200.00,28-May-14,5,Aberta,
467,10150,6,R$ 200.00,28-Jun-14,6,Aberta,
468,10151,6,R$ 250.00,10-Sep-13,1,Pago com atraso,11-Sep-13
469,10151,6,R$ 250.00,10-Oct-13,2,Pago com atraso,10-Dec-13
470,10151,6,R$ 250.00,10-Nov-13,3,Aberta,
471,10151,6,R$ 250.00,10-Dec-13,4,Aberta,
472,10151,6,R$ 250.00,10-Jan-14,5,Aberta,
473,10151,6,R$ 250.00,10-Feb-14,6,Aberta,
474,10152,4,R$ 110.00,05-Apr-17,1,Pago com sucesso,04-Apr-17
475,10152,4,R$ 110.00,05-May-17,2,Pago com atraso,08-May-17
476,10152,4,R$ 110.00,05-Jun-17,3,Pago com atraso,09-Jun-17
477,10152,4,R$ 110.00,05-Jul-17,4,Pago com sucesso,03-Jul-17
478,10153,4,R$ 130.00,06-Apr-17,1,Pago com sucesso,06-Apr-17
479,10153,4,R$ 130.00,06-May-17,2,Pago com atraso,09-May-17
480,10153,4,R$ 130.00,06-Jun-17,3,Pago com atraso,07-Jun-17
481,10153,4,R$ 130.00,06-Jul-17,4,Pago com atraso,14-Aug-17
482,10155,5,R$ 140.00,20-Apr-17,1,Pago com sucesso,18-Apr-17
483,10155,5,R$ 140.00,20-May-17,2,Pago com sucesso,15-May-17
484,10155,5,R$ 140.00,20-Jun-17,3,Pago com atraso,28-Jun-17
485,10155,5,R$ 140.00,20-Jul-17,4,Pago com atraso,07-Aug-17
486,10155,5,R$ 140.00,20-Aug-17,5,Pago com atraso,28-Aug-17
492,10158,5,R$ 150.00,05-Apr-17,1,Pago com atraso,09-May-17
493,10158,5,R$ 150.00,05-May-17,2,Pago com atraso,06-Jul-17
494,10158,5,R$ 150.00,05-Jun-17,3,Pago com atraso,06-Jul-17
495,10158,5,R$ 150.00,05-Jul-17,4,Pago com atraso,21-Dec-17
496,10158,5,R$ 150.00,05-Aug-17,5,Pago com atraso,01-Mar-18
497,10160,3,R$ 400.00,20-Apr-17,1,Pago com sucesso,20-Apr-17
498,10160,3,R$ 400.00,20-May-17,2,Pago com sucesso,20-Apr-17
499,10160,3,R$ 400.00,20-Jun-17,3,Pago com sucesso,20-May-17
500,10161,5,R$ 152.00,09-May-17,1,Pago com sucesso,09-May-17
501,10161,5,R$ 152.00,09-Jun-17,2,Pago com sucesso,09-Jun-17
502,10161,5,R$ 152.00,09-Jul-17,3,Pago com atraso,07-Aug-17
503,10161,5,R$ 152.00,09-Aug-17,4,Pago com atraso,05-Oct-17
504,10161,5,R$ 152.00,09-Sep-17,5,Pago com atraso,06-Feb-18
505,10162,5,R$ 110.00,23-Apr-17,1,Pago com atraso,24-Apr-17
506,10162,5,R$ 110.00,23-May-17,2,Pago com sucesso,22-May-17
507,10162,5,R$ 110.00,23-Jun-17,3,Pago com sucesso,21-Jun-17
508,10162,5,R$ 110.00,23-Jul-17,4,Pago com sucesso,21-Jul-17
509,10162,5,R$ 110.00,23-Aug-17,5,Pago com sucesso,22-Aug-17
510,10163,5,R$ 135.00,02-May-17,1,Pago com atraso,08-Nov-18
511,10163,5,R$ 135.00,02-Jun-17,2,Pago com atraso,02-Apr-19
512,10163,5,R$ 135.00,02-Jul-17,3,Aberta,
513,10163,5,R$ 135.00,02-Aug-17,4,Aberta,
514,10163,5,R$ 135.00,02-Sep-17,5,Aberta,
515,10164,2,R$ 200.00,30-Apr-17,1,Pago com atraso,04-May-17
516,10164,2,R$ 200.00,30-May-17,2,Pago com atraso,09-Jun-17
517,10165,6,R$ 215.00,17-Apr-17,1,Pago com atraso,19-Apr-17
518,10165,6,R$ 215.00,17-May-17,2,Pago com sucesso,17-May-17
519,10165,6,R$ 215.00,17-Jun-17,3,Pago com atraso,31-Jul-17
520,10165,6,R$ 215.00,17-Jul-17,4,Pago com atraso,14-Dec-18
521,10165,6,R$ 215.00,17-Aug-17,5,Pago com atraso,08-May-19
522,10165,6,R$ 215.00,17-Sep-17,6,Pago com atraso,08-May-19
528,10166,5,R$ 130.00,15-May-17,1,Pago com sucesso,04-May-17
529,10166,5,R$ 130.00,15-Jun-17,2,Pago com sucesso,31-May-17
530,10166,5,R$ 130.00,15-Jul-17,3,Pago com sucesso,06-Jun-17
531,10166,5,R$ 130.00,15-Aug-17,4,Pago com sucesso,08-Jun-17
532,10166,5,R$ 130.00,15-Sep-17,5,Pago com sucesso,04-Jul-17
533,10157,1,R$ 150.00,22-Apr-17,1,Pago com atraso,21-Jun-18
534,10167,1,R$ 250.00,05-Nov-14,1,Pago com atraso,09-Jul-18
535,10168,4,R$ 135.00,20-Oct-15,1,Pago com sucesso,20-Oct-15
536,10168,4,R$ 135.00,20-Nov-15,2,Pago com sucesso,19-Nov-15
537,10168,4,R$ 135.00,20-Dec-15,3,Pago com atraso,08-Jan-16
538,10168,4,R$ 135.00,20-Jan-16,4,Pago com atraso,01-Feb-16
539,10174,1,R$ 150.00,08-May-17,1,Pago com sucesso,03-May-17
540,10175,1,R$ 232.00,15-May-17,1,Pago com atraso,12-Jun-17
541,10170,5,R$ 140.00,02-May-17,1,Pago com atraso,03-May-17
542,10170,5,R$ 140.00,02-Jun-17,2,Pago com sucesso,01-Jun-17
543,10170,5,R$ 140.00,02-Jul-17,3,Pago com atraso,03-Jul-17
544,10170,5,R$ 140.00,02-Aug-17,4,Pago com sucesso,02-Aug-17
545,10170,5,R$ 140.00,02-Sep-17,5,Pago com sucesso,01-Sep-17
546,10180,6,R$ 300.00,10-May-17,1,Pago com atraso,12-May-17
547,10180,6,R$ 300.00,10-Jun-17,2,Pago com atraso,12-Jun-17
548,10180,6,R$ 300.00,10-Jul-17,3,Pago com atraso,12-Jul-17
549,10180,6,R$ 300.00,10-Aug-17,4,Pago com atraso,16-Aug-17
550,10180,6,R$ 300.00,10-Sep-17,5,Pago com atraso,14-Sep-17
551,10180,6,R$ 300.00,10-Oct-17,6,Pago com atraso,12-Oct-17
552,10182,4,R$ 130.00,05-May-17,1,Pago com atraso,07-Jun-17
553,10182,4,R$ 130.00,05-Jun-17,2,Pago com atraso,22-Jul-17
554,10182,4,R$ 130.00,05-Jul-17,3,Pago com atraso,22-Jul-17
555,10182,4,R$ 130.00,05-Aug-17,4,Pago com atraso,01-Sep-17
556,10188,3,R$ 33.33,17-May-17,1,Vencida,
557,10188,3,R$ 33.33,17-Jun-17,2,Aberta,
558,10188,3,R$ 33.33,17-Jul-17,3,Aberta,
559,10187,6,R$ 160.00,07-May-17,1,Pago com atraso,16-May-17
560,10187,6,R$ 160.00,07-Jun-17,2,Pago com atraso,13-Jun-17
561,10187,6,R$ 160.00,07-Jul-17,3,Pago com sucesso,06-Jul-17
562,10187,6,R$ 160.00,07-Aug-17,4,Pago com atraso,08-Aug-17
563,10187,6,R$ 160.00,07-Sep-17,5,Pago com atraso,02-Oct-17
564,10187,6,R$ 160.00,07-Oct-17,6,Pago com atraso,27-Oct-17
565,10188,4,R$ 120.00,15-May-17,1,Vencida,
566,10188,4,R$ 120.00,15-Jun-17,2,Aberta,
567,10188,4,R$ 120.00,15-Jul-17,3,Aberta,
568,10188,4,R$ 120.00,15-Aug-17,4,Aberta,
569,10189,5,R$ 160.00,10-May-17,1,Pago com atraso,17-May-17
570,10189,5,R$ 160.00,10-Jun-17,2,Pago com atraso,14-Jun-17
571,10189,5,R$ 160.00,10-Jul-17,3,Pago com atraso,12-Jul-17
572,10189,5,R$ 160.00,10-Aug-17,4,Pago com atraso,16-Aug-17
573,10189,5,R$ 160.00,10-Sep-17,5,Pago com atraso,20-Oct-17
574,10184,6,R$ 115.00,08-May-17,1,Pago com sucesso,08-May-17
575,10184,6,R$ 115.00,08-Jun-17,2,Pago com atraso,13-Jul-17
576,10184,6,R$ 115.00,08-Jul-17,3,Pago com atraso,20-Sep-17
577,10184,6,R$ 115.00,08-Aug-17,4,Pago com atraso,09-Nov-17
578,10184,6,R$ 115.00,08-Sep-17,5,Pago com atraso,09-Nov-17
579,10184,6,R$ 115.00,08-Oct-17,6,Pago com atraso,09-Nov-17
580,10190,6,R$ 190.00,23-May-17,1,Pago com sucesso,22-May-17
581,10190,6,R$ 190.00,23-Jun-17,2,Pago com sucesso,21-Jun-17
582,10190,6,R$ 190.00,23-Jul-17,3,Pago com sucesso,21-Jul-17
583,10190,6,R$ 190.00,23-Aug-17,4,Pago com sucesso,22-Aug-17
584,10190,6,R$ 190.00,23-Sep-17,5,Pago com sucesso,21-Sep-17
585,10190,6,R$ 190.00,23-Oct-17,6,Pago com atraso,24-Oct-17
586,10199,2,R$ 100.00,17-Jun-17,1,Pago com sucesso,26-May-17
587,10199,2,R$ 100.00,17-Jul-17,2,Pago com sucesso,22-Jun-17
588,10200,6,R$ 150.00,05-Jun-17,1,Pago com atraso,01-Jul-17
589,10200,6,R$ 150.00,05-Jul-17,2,Pago com atraso,18-Sep-17
590,10200,6,R$ 150.00,05-Aug-17,3,Pago com atraso,19-Oct-17
591,10200,6,R$ 150.00,05-Sep-17,4,Pago com atraso,19-Dec-17
592,10200,6,R$ 150.00,05-Oct-17,5,Pago com atraso,06-Feb-18
593,10200,6,R$ 150.00,05-Nov-17,6,Pago com atraso,08-Mar-18
594,10201,6,R$ 160.00,02-Jul-17,1,Pago com atraso,28-Jul-17
595,10201,6,R$ 160.00,02-Aug-17,2,Pago com sucesso,01-Aug-17
596,10201,6,R$ 160.00,02-Sep-17,3,Pago com sucesso,28-Aug-17
597,10201,6,R$ 160.00,02-Oct-17,4,Pago com atraso,07-Oct-17
598,10201,6,R$ 160.00,02-Nov-17,5,Pago com atraso,07-Nov-17
599,10201,6,R$ 160.00,02-Dec-17,6,Pago com atraso,30-Dec-17
600,10202,1,R$ 290.00,10-Jun-17,1,Pago com atraso,12-Jun-17
601,10205,4,R$ 110.00,26-Jun-17,1,Pago com atraso,27-Jun-17
602,10205,4,R$ 110.00,26-Jul-17,2,Pago com sucesso,26-Jul-17
603,10205,4,R$ 110.00,26-Aug-17,3,Pago com atraso,29-Aug-17
604,10205,4,R$ 110.00,26-Sep-17,4,Pago com atraso,02-Oct-17
605,10208,6,R$ 100.00,30-Jun-17,1,Pago com atraso,04-Jul-17
606,10208,6,R$ 100.00,30-Jul-17,2,Pago com atraso,02-Aug-17
607,10208,6,R$ 100.00,30-Aug-17,3,Pago com atraso,05-Sep-17
608,10208,6,R$ 100.00,30-Sep-17,4,Pago com atraso,05-Oct-17
609,10208,6,R$ 100.00,30-Oct-17,5,Pago com atraso,09-Nov-17
610,10208,6,R$ 100.00,30-Nov-17,6,Pago com atraso,15-Dec-17
611,10211,3,R$ 250.00,04-Jul-17,1,Pago com sucesso,03-Jul-17
612,10211,3,R$ 250.00,04-Aug-17,2,Pago com sucesso,01-Aug-17
613,10211,3,R$ 250.00,04-Sep-17,3,Pago com sucesso,30-Aug-17
614,10210,1,R$ 50.00,05-May-17,1,Pago com atraso,08-Jul-17
615,10221,4,R$ 120.00,17-May-17,1,Pago com atraso,10-Jul-17
616,10221,4,R$ 120.00,17-Jun-17,2,Pago com atraso,03-Nov-17
617,10221,4,R$ 120.00,17-Jul-17,3,Pago com atraso,23-Jan-18
618,10221,4,R$ 120.00,17-Aug-17,4,Pago com atraso,21-Aug-18
619,10222,6,R$ 155.00,27-Jun-17,1,Pago com atraso,28-Jun-17
620,10222,6,R$ 155.00,27-Jul-17,2,Pago com atraso,01-Aug-17
621,10222,6,R$ 155.00,27-Aug-17,3,Pago com atraso,28-Aug-17
622,10222,6,R$ 155.00,27-Sep-17,4,Pago com sucesso,27-Sep-17
623,10222,6,R$ 155.00,27-Oct-17,5,Pago com atraso,31-Oct-17
624,10222,6,R$ 155.00,27-Nov-17,6,Pago com atraso,28-Nov-17
625,10223,6,R$ 155.00,10-Jul-17,1,Pago com sucesso,06-Jul-17
626,10223,6,R$ 155.00,10-Aug-17,2,Pago com sucesso,04-Aug-17
627,10223,6,R$ 155.00,10-Sep-17,3,Pago com sucesso,06-Sep-17
628,10223,6,R$ 155.00,10-Oct-17,4,Pago com sucesso,05-Oct-17
629,10223,6,R$ 155.00,10-Nov-17,5,Pago com sucesso,07-Nov-17
630,10223,6,R$ 155.00,10-Dec-17,6,Pago com sucesso,06-Dec-17
636,10213,3,R$ 110.00,05-Jul-17,1,Pago com sucesso,28-Jun-17
637,10213,3,R$ 110.00,05-Aug-17,2,Pago com sucesso,04-Aug-17
638,10213,3,R$ 110.00,05-Sep-17,3,Pago com sucesso,29-Aug-17
639,10230,5,R$ 134.00,22-Jul-17,1,Pago com atraso,27-Jul-17
640,10230,5,R$ 134.00,22-Aug-17,2,Pago com sucesso,18-Aug-17
641,10230,5,R$ 134.00,22-Sep-17,3,Pago com atraso,26-Sep-17
642,10230,5,R$ 134.00,22-Oct-17,4,Pago com atraso,25-Oct-17
643,10230,5,R$ 134.00,22-Nov-17,5,Pago com atraso,29-Nov-17
644,10231,6,R$ 150.00,15-Jul-17,1,Pago com sucesso,05-Jul-17
645,10231,6,R$ 150.00,15-Aug-17,2,Pago com sucesso,08-Aug-17
646,10231,6,R$ 150.00,15-Sep-17,3,Pago com sucesso,11-Sep-17
647,10231,6,R$ 150.00,15-Oct-17,4,Pago com sucesso,03-Oct-17
648,10231,6,R$ 150.00,15-Nov-17,5,Pago com sucesso,13-Nov-17
649,10231,6,R$ 150.00,15-Dec-17,6,Pago com sucesso,11-Dec-17
656,10233,6,R$ 100.00,24-Feb-17,1,Pago com sucesso,24-Feb-17
657,10233,6,R$ 100.00,24-Mar-17,2,Pago com sucesso,24-Feb-17
658,10233,6,R$ 100.00,24-Apr-17,3,Pago com atraso,26-Apr-17
659,10233,6,R$ 100.00,24-May-17,4,Pago com atraso,27-Jun-17
660,10233,6,R$ 100.00,24-Jun-17,5,Pago com atraso,05-Sep-17
661,10233,6,R$ 100.00,24-Jul-17,6,Pago com atraso,05-Sep-17
662,10234,4,R$ 287.50,07-Aug-17,1,Pago com atraso,14-Aug-17
663,10234,4,R$ 287.50,07-Sep-17,2,Pago com sucesso,14-Aug-17
664,10234,4,R$ 287.50,07-Oct-17,3,Pago com sucesso,14-Aug-17
665,10234,4,R$ 287.50,07-Nov-17,4,Pago com sucesso,14-Aug-17
666,10240,5,R$ 125.00,08-Aug-17,1,Pago com sucesso,01-Aug-17
667,10240,5,R$ 125.00,08-Sep-17,2,Pago com sucesso,01-Sep-17
668,10240,5,R$ 125.00,08-Oct-17,3,Pago com atraso,24-Oct-17
669,10240,5,R$ 125.00,08-Nov-17,4,Pago com atraso,20-Nov-17
670,10240,5,R$ 125.00,08-Dec-17,5,Pago com atraso,21-Dec-17
671,10241,5,R$ 160.00,10-Aug-17,1,Pago com atraso,11-Aug-17
672,10241,5,R$ 160.00,10-Sep-17,2,Pago com sucesso,01-Sep-17
673,10241,5,R$ 160.00,10-Oct-17,3,Pago com atraso,24-Oct-17
674,10241,5,R$ 160.00,10-Nov-17,4,Pago com atraso,20-Nov-17
675,10241,5,R$ 160.00,10-Dec-17,5,Pago com atraso,21-Dec-17
676,10242,4,R$ 135.00,08-Aug-17,1,Pago com atraso,09-Aug-17
677,10242,4,R$ 135.00,08-Sep-17,2,Pago com sucesso,06-Sep-17
678,10242,4,R$ 135.00,08-Oct-17,3,Pago com atraso,09-Oct-17
679,10242,4,R$ 135.00,08-Nov-17,4,Pago com sucesso,06-Nov-17
680,10236,5,R$ 290.00,06-Aug-17,1,Pago com sucesso,04-Aug-17
681,10236,5,R$ 290.00,06-Sep-17,2,Pago com sucesso,05-Sep-17
682,10236,5,R$ 290.00,06-Oct-17,3,Pago com sucesso,05-Oct-17
683,10236,5,R$ 290.00,06-Nov-17,4,Pago com sucesso,06-Nov-17
684,10236,5,R$ 290.00,06-Dec-17,5,Pago com sucesso,05-Dec-17
685,10245,6,R$ 110.00,25-Jul-17,1,Pago com atraso,10-Aug-17
686,10245,6,R$ 110.00,25-Aug-17,2,Pago com atraso,12-Sep-17
687,10245,6,R$ 110.00,25-Sep-17,3,Pago com atraso,11-Oct-17
688,10245,6,R$ 110.00,25-Oct-17,4,Pago com atraso,09-Nov-17
689,10245,6,R$ 110.00,25-Nov-17,5,Pago com atraso,15-Jan-18
690,10245,6,R$ 110.00,25-Dec-17,6,Pago com sucesso,14-Dec-17
691,10248,4,R$ 132.50,13-Jul-17,1,Pago com atraso,04-Aug-17
692,10248,4,R$ 132.50,13-Aug-17,2,Pago com atraso,09-Sep-17
693,10248,4,R$ 132.50,13-Sep-17,3,Pago com atraso,10-Oct-17
694,10248,4,R$ 132.50,13-Oct-17,4,Pago com atraso,09-Nov-17
695,10249,6,R$ 430.00,28-Jul-17,1,Pago com atraso,23-Aug-17
696,10249,6,R$ 430.00,28-Aug-17,2,Pago com atraso,29-Nov-17
697,10249,6,R$ 430.00,28-Sep-17,3,Pago com atraso,27-Feb-18
698,10249,6,R$ 430.00,28-Oct-17,4,Pago com atraso,13-Apr-18
699,10249,6,R$ 430.00,28-Nov-17,5,Pago com atraso,20-Jul-18
700,10249,6,R$ 430.00,28-Dec-17,6,Pago com atraso,21-Nov-18
701,10237,2,R$ 100.00,18-Jul-17,1,Pago com atraso,04-Aug-17
702,10237,2,R$ 100.00,18-Aug-17,2,Pago com atraso,27-Feb-18
703,10235,4,R$ 120.00,05-Aug-17,1,Pago com sucesso,01-Aug-17
704,10235,4,R$ 120.00,05-Sep-17,2,Pago com atraso,06-Sep-17
705,10235,4,R$ 120.00,05-Oct-17,3,Pago com atraso,10-Nov-17
706,10235,4,R$ 120.00,05-Nov-17,4,Pago com atraso,10-Nov-17
707,10243,2,R$ 150.00,10-Aug-17,1,Pago com atraso,28-Aug-17
708,10243,2,R$ 150.00,10-Sep-17,2,Pago com atraso,16-Oct-17
709,10244,5,R$ 280.00,11-Aug-17,1,Pago com atraso,12-Aug-17
710,10244,5,R$ 280.00,11-Sep-17,2,Pago com sucesso,11-Sep-17
711,10244,5,R$ 280.00,11-Oct-17,3,Pago com sucesso,09-Oct-17
712,10244,5,R$ 280.00,11-Nov-17,4,Pago com sucesso,07-Nov-17
713,10244,5,R$ 280.00,11-Dec-17,5,Pago com sucesso,07-Dec-17
714,10250,6,R$ 130.00,05-Jul-17,1,Pago com atraso,14-Jul-17
715,10250,6,R$ 130.00,05-Aug-17,2,Pago com atraso,16-Aug-17
716,10250,6,R$ 130.00,05-Sep-17,3,Pago com atraso,15-Sep-17
717,10250,6,R$ 130.00,05-Oct-17,4,Pago com atraso,16-Oct-17
718,10250,6,R$ 130.00,05-Nov-17,5,Aberta,
719,10250,6,R$ 130.00,05-Dec-17,6,Aberta,
720,10252,6,R$ 170.00,18-Aug-17,1,Pago com atraso,11-Sep-17
721,10252,6,R$ 170.00,18-Sep-17,2,Pago com sucesso,11-Sep-17
722,10252,6,R$ 170.00,18-Oct-17,3,Pago com sucesso,11-Sep-17
723,10252,6,R$ 170.00,18-Nov-17,4,Pago com atraso,18-Dec-17
724,10252,6,R$ 170.00,18-Dec-17,5,Pago com atraso,25-Jan-18
725,10252,6,R$ 170.00,18-Jan-18,6,Pago com atraso,06-Mar-18
726,10254,6,R$ 100.00,25-Aug-17,1,Pago com atraso,12-Sep-17
727,10254,6,R$ 100.00,25-Sep-17,2,Pago com sucesso,21-Sep-17
728,10254,6,R$ 100.00,25-Oct-17,3,Pago com sucesso,25-Oct-17
729,10254,6,R$ 100.00,25-Nov-17,4,Pago com sucesso,17-Nov-17
730,10254,6,R$ 100.00,25-Dec-17,5,Pago com sucesso,19-Dec-17
731,10254,6,R$ 100.00,25-Jan-18,6,Pago com sucesso,24-Jan-18
732,10214,5,R$ 185.00,15-Jul-17,1,Pago com atraso,14-Aug-17
733,10214,5,R$ 185.00,15-Aug-17,2,Pago com atraso,21-Aug-17
734,10214,5,R$ 185.00,15-Sep-17,3,Pago com sucesso,15-Sep-17
735,10214,5,R$ 185.00,15-Oct-17,4,Pago com atraso,10-Jan-19
736,10214,5,R$ 185.00,15-Nov-17,5,Aberta,
737,10259,5,R$ 120.00,07-Sep-17,1,Pago com atraso,15-Sep-17
738,10259,5,R$ 120.00,07-Oct-17,2,Pago com atraso,27-Oct-17
739,10259,5,R$ 120.00,07-Nov-17,3,Pago com sucesso,27-Oct-17
740,10259,5,R$ 120.00,07-Dec-17,4,Pago com sucesso,10-Nov-17
741,10259,5,R$ 120.00,07-Jan-18,5,Pago com sucesso,30-Dec-17
742,10263,1,R$ 150.00,10-Sep-17,1,Pago com atraso,15-Sep-17
743,10264,7,R$ 165.00,15-Sep-17,1,Pago com sucesso,15-Sep-17
744,10264,7,R$ 165.00,15-Oct-17,2,Pago com atraso,19-Oct-17
745,10264,7,R$ 165.00,15-Nov-17,3,Pago com atraso,15-Dec-17
746,10264,7,R$ 165.00,15-Dec-17,4,Pago com atraso,25-Jan-18
747,10264,7,R$ 165.00,15-Jan-18,5,Pago com atraso,16-Feb-18
748,10264,7,R$ 165.00,15-Feb-18,6,Pago com atraso,12-Apr-18
749,10264,7,R$ 165.00,15-Mar-18,7,Pago com atraso,07-Jun-18
750,10265,7,R$ 132.00,05-Sep-17,1,Pago com sucesso,05-Sep-17
751,10265,7,R$ 132.00,05-Oct-17,2,Pago com atraso,06-Oct-17
752,10265,7,R$ 132.00,05-Nov-17,3,Pago com sucesso,04-Nov-17
753,10265,7,R$ 132.00,05-Dec-17,4,Pago com atraso,07-Dec-17
754,10265,7,R$ 132.00,05-Jan-18,5,Pago com sucesso,29-Dec-17
755,10265,7,R$ 132.00,05-Feb-18,6,Pago com sucesso,03-Feb-18
756,10265,7,R$ 132.00,05-Mar-18,7,Pago com sucesso,03-Mar-18
757,10270,5,R$ 238.00,30-Aug-17,1,Pago com sucesso,29-Aug-17
758,10270,5,R$ 238.00,30-Sep-17,2,Pago com sucesso,27-Sep-17
759,10270,5,R$ 238.00,30-Oct-17,3,Pago com sucesso,27-Oct-17
760,10270,5,R$ 238.00,30-Nov-17,4,Pago com sucesso,28-Nov-17
761,10270,5,R$ 238.00,30-Dec-17,5,Pago com sucesso,27-Dec-17
762,10273,5,R$ 185.00,16-Sep-17,1,Pago com sucesso,17-Aug-17
763,10273,5,R$ 185.00,16-Oct-17,2,Pago com sucesso,16-Oct-17
764,10273,5,R$ 185.00,16-Nov-17,3,Pago com atraso,13-Jul-18
765,10273,5,R$ 185.00,16-Dec-17,4,Pago com atraso,13-Jul-18
766,10273,5,R$ 185.00,16-Jan-18,5,Pago com atraso,13-Jul-18
767,10274,6,R$ 200.00,25-Aug-17,1,Pago com atraso,21-Sep-17
768,10274,6,R$ 200.00,25-Sep-17,2,Pago com atraso,24-Oct-17
769,10274,6,R$ 200.00,25-Oct-17,3,Pago com atraso,21-Nov-17
770,10274,6,R$ 200.00,25-Nov-17,4,Pago com atraso,25-Dec-17
771,10274,6,R$ 200.00,25-Dec-17,5,Pago com atraso,23-Jan-18
772,10274,6,R$ 200.00,25-Jan-18,6,Pago com atraso,21-Feb-18
773,10276,4,R$ 180.00,10-Sep-17,1,Pago com sucesso,01-Sep-17
774,10276,4,R$ 180.00,10-Oct-17,2,Pago com sucesso,06-Oct-17
775,10276,4,R$ 180.00,10-Nov-17,3,Pago com sucesso,06-Nov-17
776,10276,4,R$ 180.00,10-Dec-17,4,Pago com sucesso,05-Dec-17
777,10261,6,R$ 150.00,07-Sep-17,1,Pago com atraso,09-Nov-17
778,10261,6,R$ 150.00,07-Oct-17,2,Pago com atraso,20-Dec-17
779,10261,6,R$ 150.00,07-Nov-17,3,Pago com atraso,07-Feb-18
780,10261,6,R$ 150.00,07-Dec-17,4,Pago com atraso,05-Mar-18
781,10261,6,R$ 150.00,07-Jan-18,5,Pago com atraso,04-Apr-18
782,10261,6,R$ 150.00,07-Feb-18,6,Pago com atraso,09-May-18
783,10280,5,R$ 194.00,15-Sep-17,1,Pago com sucesso,15-Sep-17
784,10280,5,R$ 194.00,15-Oct-17,2,Pago com atraso,16-Oct-17
785,10280,5,R$ 194.00,15-Nov-17,3,Pago com atraso,16-Nov-17
786,10280,5,R$ 194.00,15-Dec-17,4,Pago com sucesso,15-Dec-17
