recFinanceiro,recAtendimento,recParcelas,recDesconto,recJuros
6267,11931,6,"400,00",0
6268,11932,1,0,0
6269,11934,1,"200,00",0
6270,11935,1,"250,00",0
6271,11936,6,"260,00",0
6272,11937,5,"500,00",0
6273,11938,2,"120,00",0
6274,11939,1,"210,00",0
6275,11942,5,"280,00",0
6276,11943,3,"720,00",0
6278,11946,1,"30,00",0
6279,11949,6,"140,00",0
6280,11950,4,"160,00",0
6281,11951,1,"100,00",0
6282,11953,3,"420,00",0
6283,11954,1,0,0
6284,11956,1,0,0
6285,11957,1,0,0
6286,11958,2,"272,00",0
6287,11959,1,"1090,00",0
6288,11960,1,0,0
6289,11962,1,"140,00",0
6290,11963,1,"835,00",0
6291,11872,1,0,0
6292,11964,1,"300,00",0
6293,11965,1,"600,00",0
6294,11966,1,0,0
6295,11967,1,"100,00",0
6296,11969,6,"260,00",0
6297,11970,1,0,0
6298,11972,1,"500,00",0
6299,11973,5,"260,00",0
6300,11974,5,"100,00",0
6301,11976,1,0,0
6302,11978,1,"40,00",0
6303,11979,1,"100,00",0
6304,11980,6,"760,00",0
6305,11981,1,"945,00",0
6306,11984,1,"205,00",0
6307,11985,1,"495,00",0
6308,11986,1,"350,00",0
6309,11988,5,"800,00",0
6310,11989,1,"680,00",0
6311,11991,1,0,0
6312,11993,1,"80,00",0
6313,11994,5,"80,00",0
6314,11995,5,"350,00",0
6315,11996,1,0,0
6346,11919,1,0,0
6347,11919,1,0,0
6348,11919,1,0,0
6349,11919,1,0,0
6350,11955,1,0,0
6351,11955,1,0,0
6352,11955,1,0,0
6353,11900,1,0,0
6354,11900,1,0,0
6355,11900,1,0,0
6356,11900,1,0,0
6357,11903,1,0,0
6358,11903,1,0,0
6359,11903,1,0,0
6360,11903,1,0,0
6361,11903,1,0,0
6366,11903,1,0,0
6367,11903,1,0,0
6368,11876,1,0,0
6369,11876,1,0,0
6370,11876,1,0,0
6371,11876,1,0,0
6372,11876,1,0,0
6373,11876,1,0,0
6374,11876,1,0,0
6375,11998,4,"670,00",0
6376,11999,1,"1700,00",0
6382,11763,1,0,0
6383,11944,1,0,0
6384,11944,1,0,0
6385,11987,1,0,0
6386,11997,1,0,0
6387,12000,1,0,0
6388,12001,1,"70,00",0
6389,12002,2,"110,00",0
6390,12003,1,0,0
6391,12005,6,"638,00",0
6392,12006,2,0,0
6393,11961,1,0,0
6394,11961,1,0,0
6395,11961,1,0,0
6396,11948,1,0,0
6397,11960,1,0,0
6398,11960,1,0,0
6399,11960,1,0,0
6400,11872,1,0,0
6401,11872,1,0,0
6402,11872,1,0,0
6403,11872,1,0,0
6404,11872,1,0,0
6405,11872,1,0,0
6406,11915,1,0,0
6407,11915,1,0,0
6408,11915,1,0,0
6409,11915,1,0,0
6410,11915,1,0,0
6411,11970,1,0,0
6412,11976,1,0,0
6413,11921,1,0,0
6414,11921,1,0,0
6415,11921,1,0,0
6416,11921,1,0,0
6417,11921,1,0,0
6418,11579,1,0,0
6419,11579,1,0,0
6420,11579,1,0,0
6421,11947,1,0,0
6422,11947,1,0,0
6423,11947,1,0,0
6424,11991,1,0,0
6425,11970,1,0,0
6426,11933,1,0,0
6427,11933,1,0,0
6428,11933,1,0,0
6429,11933,1,0,0
6430,11723,1,0,0
6431,11924,1,0,0
6432,11924,1,0,0
6433,11924,1,0,0
6434,11924,1,0,0
6435,11924,1,0,0
6436,11796,1,0,0
6437,11859,1,0,0
6438,11859,1,0,0
6439,11859,1,0,0
6440,11859,1,0,0
6441,11859,1,0,0
6442,11859,1,0,0
6443,11859,1,0,0
6444,11859,1,0,0
6445,12007,1,0,0
6446,11840,1,0,0
6447,11840,1,0,0
6448,11840,1,0,0
6449,11840,1,0,0
6450,11840,1,0,0
6451,11840,1,0,0
6452,11840,1,0,0
6453,11840,1,0,0
6454,11885,1,0,0
6455,11885,1,0,0
6456,11885,1,0,0
6457,11885,1,0,0
6458,11885,1,0,0
6459,11885,1,0,0
6460,11809,1,0,0
6461,11809,1,0,0
6462,11809,1,0,0
6463,11809,1,0,0
6464,11809,1,0,0
6465,11809,1,0,0
6466,11809,1,0,0
6467,12008,1,0,0
6468,12009,4,"70,00",0
6469,12011,2,"500,00",0
6470,12012,1,"312,00",0
6471,11955,1,0,0
6472,12003,1,0,0
6473,11956,1,0,0
6474,11956,1,0,0
6475,11956,1,0,0
6476,11968,1,0,0
6477,11880,1,0,0
6478,11880,1,0,0
6479,11782,1,0,0
6480,11782,1,0,0
6481,11782,1,0,0
6482,12013,4,"880,00",0
6483,12014,1,0,0
6484,12016,1,0,0
6485,11933,1,0,0
6486,11876,1,0,0
6487,11932,1,0,0
6488,11932,1,0,0
6489,11961,1,0,0
6490,11952,1,0,0
6491,11952,1,0,0
6492,11987,1,0,0
6493,11997,1,0,0
6494,11976,1,0,0
6495,11960,1,0,0
6496,12016,1,0,0
6497,12000,1,0,0
6498,11990,1,0,0
6499,11888,1,0,0
6500,11888,1,0,0
6501,11888,1,0,0
6502,11888,1,0,0
6503,11888,1,0,0
6504,11888,1,0,0
6505,12008,1,0,0
6506,12014,1,0,0
6507,12010,1,0,0
6508,11982,1,0,0
6509,11982,1,0,0
6510,12004,1,0,0
6511,11966,1,0,0
6512,11966,1,0,0
6513,11966,1,0,0
6514,11859,1,0,0
6515,11996,1,0,0
6516,11996,1,0,0
6517,11996,1,0,0
6518,11806,1,0,0
6519,11806,1,0,0
6520,11806,1,0,0
6521,11806,1,0,0
6522,11806,1,0,0
6523,11975,1,0,0
6524,11975,1,0,0
6525,11977,1,0,0
6526,11977,1,0,0
6527,11889,1,0,0
6528,11889,1,0,0
6529,11889,1,0,0
6530,11889,1,0,0
6531,11889,1,0,0
6532,11889,1,0,0
6533,11970,1,0,0
6534,11991,1,0,0
6535,11955,1,0,0
6536,12015,1,0,0
6537,12007,1,0,0
6538,12010,1,0,0
6539,11976,1,0,0
6540,11966,1,0,0
6542,12018,3,"300,00",0
6543,12019,1,"150,00",0
6544,12020,4,"470,00",0
6545,12021,5,"480,00",0
6546,11987,1,0,0
6547,12000,1,0,0
6548,12023,1,"150,00",0
6549,12025,5,0,0
6550,11961,1,0,0
6551,11941,1,0,0
6552,11941,1,0,0
6553,11941,1,0,0
6554,11941,1,0,0
6555,11960,1,0,0
6556,11982,1,0,0
6557,11769,1,0,0
6558,11769,1,0,0
6575,12014,1,0,0
6576,12014,1,0,0
6579,11975,1,0,0
6580,11977,1,0,0
6581,11880,1,0,0
6582,12004,1,0,0
6583,11933,1,0,0
6584,11944,1,0,0
6585,12026,5,"1700,00",0
6586,12027,3,"350,00",0
6587,12028,1,0,0
6588,12029,10,"740,00",0
6589,12030,1,0,0
6590,11990,1,0,0
6591,12024,1,0,0
6592,11968,1,0,0
6593,11956,1,0,0
6594,11997,1,0,0
6595,12015,1,0,0
6596,11823,1,0,0
6597,11823,1,0,0
6598,11823,1,0,0
6599,12016,1,0,0
6600,12010,1,0,0
6601,11955,1,0,0
6602,11987,1,0,0
6603,12007,1,0,0
6604,11903,1,0,0
6605,12028,1,0,0
6606,11976,1,0,0
6607,11966,1,0,0
6608,12031,1,0,0
6609,12034,1,0,0
6610,12034,1,0,0
6611,12033,1,0,0
6612,12035,2,"80,00",0
6613,12036,6,"760,00",0
6614,12037,1,"350,00",0
6615,12038,1,"499,99",0
6616,12039,7,"320,00",0
6617,12040,3,"220,00",0
6618,12041,7,"940,00",0
6619,11960,1,0,0
6620,12014,1,0,0
6621,11990,1,0,0
6622,12004,1,0,0
6623,12022,1,0,0
6624,11975,1,0,0
6625,11977,1,0,0
6626,11947,1,0,0
6627,12032,5,"1130,00",0
6628,12024,1,0,0
6629,12043,2,"110,00",0
6630,12010,1,0,0
6631,11925,1,0,0
6632,11925,1,0,0
6633,11925,1,0,0
6634,12031,1,0,0
6635,11990,1,0,0
6636,11956,1,0,0
6637,11987,1,0,0
6638,11997,1,0,0
6639,12045,1,"460,00",0
6640,11976,1,0,0
6641,12016,1,0,0
6642,12015,1,0,0
6643,12028,1,0,0
6644,12033,1,0,0
6645,12033,1,0,0
6646,12033,1,0,0
6647,12034,1,0,0
6648,12034,1,0,0
6649,11966,1,0,0
6650,12046,1,"50,00",0
6651,12047,6,"420,00",0
6652,12004,1,0,0
6653,12049,5,"370,00",0
6654,12042,1,0,0
6655,11853,1,0,0
6656,11853,1,0,0
6657,11853,1,0,0
6658,11853,1,0,0
6659,11853,1,0,0
6660,11853,1,0,0
6661,12050,1,"160,00",0
6662,12051,5,"590,00",0
6663,12052,4,"50,00",0
6664,12053,3,"190,00",0
6665,12054,1,"450,00",0
6666,12044,1,0,0
6667,12014,1,0,0
6668,11991,1,0,0
6669,12055,6,"400,00",0
6670,12024,1,0,0
6671,12033,1,0,0
6672,12057,6,"560,00",0
6673,12058,1,0,0
6674,12058,1,0,0
6675,11955,1,0,0
6676,11955,1,0,0
6677,11975,1,0,0
6678,11977,1,0,0
6679,12010,1,0,0
6680,12044,1,0,0
6681,11911,1,0,0
6682,11911,1,0,0
6683,11911,1,0,0
6684,11579,1,0,0
6685,11905,1,0,0
6686,11905,1,0,0
6687,12060,8,"1260,00",0
6688,12016,1,0,0
6689,12015,1,0,0
6690,12061,1,"130,00",0
6691,12062,1,"250,00",0
6692,12028,1,0,0
6693,12063,1,0,0
6694,12063,1,0,0
6695,12065,3,"360,00",0
6696,12066,3,"330,00",0
6697,12067,1,0,0
6698,12042,1,0,0
6699,11997,1,0,0
6700,12007,1,0,0
6701,12034,1,0,0
6702,12048,1,0,0
6703,12064,1,0,0
6704,11767,1,0,0
6705,11767,1,0,0
6706,11767,1,0,0
6707,11767,1,0,0
6708,11767,1,0,0
6709,11767,1,0,0
6710,11767,1,0,0
6711,11767,1,0,0
6712,12068,1,0,0
6713,11737,1,0,0
6714,11737,1,0,0
6715,12031,1,0,0
6716,11983,1,0,0
6717,11983,1,0,0
6718,11983,1,0,0
6719,12056,1,0,0
6720,12058,1,0,0
6721,12014,1,0,0
6722,12069,1,"380,00",0
6723,12070,1,0,0
6724,12071,1,0,0
6725,12072,2,"90,00",0
6726,12073,1,0,0
6727,12024,1,0,0
6728,11990,1,0,0
6729,12015,1,0,0
6730,12016,1,0,0
6731,12063,1,0,0
6732,11987,1,0,0
6733,12007,1,0,0
6734,11997,1,0,0
6735,12068,1,0,0
6736,11956,1,0,0
6737,11968,1,0,0
6738,11968,1,0,0
6739,12010,1,0,0
6740,12031,1,0,0
6741,12028,1,0,0
6742,12034,1,0,0
6743,12004,1,0,0
6744,12004,1,0,0
6745,12014,1,0,0
6746,11975,1,0,0
6747,11977,1,0,0
6748,11905,1,0,0
6749,11905,1,0,0
6750,11948,1,0,0
6751,12058,1,0,0
6752,12042,1,0,0
6753,12075,1,"150,00",0
6754,12076,1,0,0
6755,12078,1,0,0
6756,12056,1,0,0
6757,12024,1,0,0
6758,12079,6,"500,00",0
6759,12080,1,0,0
6760,12016,1,0,0
6761,12081,1,"100,00",0
6762,12063,1,0,0
6763,11987,1,0,0
6764,12083,6,"60,00",0
6765,12084,7,"240,00",0
6766,12085,1,0,0
6767,12085,1,0,0
6768,12082,1,"700,00",0
6769,12086,1,0,0
6770,12087,1,0,0
6771,11925,1,0,0
6772,11968,1,0,0
6773,12058,1,0,0
6774,12031,1,0,0
6775,12088,1,0,0
6776,12089,1,0,0
6777,12028,1,0,0
6778,12078,1,0,0
6779,12064,1,0,0
6780,12074,1,0,0
6781,12090,1,"680,00",0
6782,11905,1,0,0
6783,11940,1,0,0
6784,11940,1,0,0
6785,12091,1,0,0
6786,12092,1,"360,00",0
6787,12016,1,0,0
6788,11991,1,0,0
6789,12071,1,0,0
6790,12070,1,0,0
6791,12070,1,0,0
6792,12086,1,0,0
6793,12056,1,0,0
6794,12088,1,0,0
6795,12091,1,0,0
6796,12073,1,0,0
6797,12073,1,0,0
6798,12089,1,0,0
6799,12042,1,0,0
6800,12042,1,0,0
6801,12095,1,"300,00",0
6802,12096,8,"310,00",0
6803,12097,1,0,0
6804,11941,1,0,0
6805,12067,1,0,0
6806,12098,1,0,0
6807,12099,1,0,0
6808,12100,2,"150,00",0
6809,12085,1,0,0
6810,12077,1,"215,00",0
6811,12094,1,"150,00",0
6812,12101,1,0,0
6813,12104,6,"450,00",0
6814,11987,1,0,0
6815,11940,1,0,0
6816,11940,1,0,0
6817,11940,1,0,0
6818,12087,1,0,0
6819,12068,1,0,0
6820,12063,1,0,0
6821,12102,1,0,0
6822,12089,1,0,0
6823,12105,1,"400,00",0
6824,11771,1,0,0
6825,12048,1,0,0
6826,12048,1,0,0
6827,12048,1,0,0
6828,12028,1,0,0
6829,12106,5,"920,00",0
6830,12107,4,"220,00",0
6831,12108,1,0,0
6832,12109,6,"680,00",0
6833,12044,1,0,0
6834,12044,1,0,0
6835,11808,1,0,0
6836,11808,1,0,0
6837,11808,1,0,0
6838,11918,1,0,0
6839,11918,1,0,0
6840,11918,1,0,0
6841,11918,1,0,0
6842,12070,1,0,0
6843,12071,1,0,0
6844,12110,1,"400,00",0
6845,12111,5,"70,00",0
6846,12112,1,"800,00",0
6847,12113,1,"270,00",0
6848,12103,1,0,0
6849,12088,1,0,0
6850,11947,1,0,0
6851,11971,1,0,0
6852,11971,1,0,0
6853,12091,1,0,0
6854,12097,1,0,0
6855,12117,6,"300,00",0
6856,12118,1,"120,00",0
6857,12119,1,0,0
6858,12064,1,0,0
6859,12067,1,0,0
6860,12078,1,0,0
6861,12121,3,"360,00",0
6862,12122,3,"130,00",0
6863,12123,5,"400,00",0
6864,12124,6,"590,00",0
6865,12125,5,"720,00",0
6866,12024,1,0,0
6867,12126,6,"330,00",0
6868,12127,1,0,0
6869,12129,1,"630,00",0
6870,12085,1,0,0
6871,12093,1,0,0
6872,12093,1,0,0
6873,12087,1,0,0
6874,12073,1,0,0
6875,12056,1,0,0
6876,12116,1,0,0
6877,12044,1,0,0
6878,12063,1,0,0
6879,12068,1,0,0
6880,11987,1,0,0
6881,12064,1,0,0
6882,12097,1,0,0
6883,12048,1,0,0
6884,12048,1,0,0
6885,12028,1,0,0
6886,12071,1,0,0
6887,12098,1,0,0
6888,12098,1,0,0
6889,12128,1,"410,00",0
6890,12119,1,0,0
6891,12073,1,0,0
6892,12102,1,0,0
6893,12086,1,0,0
6894,12056,1,0,0
6895,12080,1,0,0
6896,12080,1,0,0
6897,12080,1,0,0
6898,12080,1,0,0
6899,12080,1,0,0
6900,12130,1,0,0
6901,12130,1,0,0
6902,12024,1,0,0
6903,12131,1,0,0
6904,12131,1,0,0
6905,12131,1,0,0
6906,12130,1,0,0
6907,12130,1,0,0
6908,12132,1,0,0
6909,12089,1,0,0
6910,12089,1,0,0
6911,12089,1,0,0
6912,12071,1,0,0
6913,12071,1,0,0
6914,12048,1,0,0
6915,12133,6,"1050,00",0
6916,12134,1,"220,00",0
6917,12135,1,0,0
6918,12136,5,"50,00",0
6919,12137,1,0,0
6920,12139,1,"100,00",0
6921,12140,7,"442,00",0
6922,12141,1,"300,00",0
6923,12142,1,0,0
6924,12142,1,0,0
6925,12143,1,"1020,00",0
6926,12144,1,0,0
6927,12145,1,"200,00",0
6928,12147,1,"170,00",0
6929,12148,1,0,0
6930,12068,1,0,0
6931,12068,1,0,0
6932,12149,2,"110,00",0
6933,12151,1,"200,00",0
6934,12152,1,"150,00",0
6935,12153,1,"300,00",0
6936,12155,1,"220,00",0
6937,12156,1,"1000,00",0
6938,12157,1,"260,00",0
